116038,672106,1,1,1
672106,804637,1,1,1
346058,672106,1,1,1
534739,672106,1,1,1
413562,672106,1,1,1
672106,810884,1,1,1
536614,672106,1,1,1
672106,822452,1,1,1
601908,672106,1,1,1
672106,811157,1,1,1
536222,672106,1,1,1
672106,814473,1,1,1
672106,950938,1,1,1
672106,896372,1,1,1
40044,672106,1,1,1
662799,672106,1,1,1
597134,672106,1,1,1
672106,854262,1,1,1
649595,672106,1,1,1
672106,801395,1,1,1
665978,672106,1,1,1
621362,672106,1,1,1
189963,672106,1,1,1
258490,672106,1,1,1
653541,672106,1,1,1
624490,672106,1,1,1
636262,672106,1,1,1
397240,672106,1,1,1
672106,908793,1,1,1
672106,841724,1,1,1
241286,672106,1,1,1
414463,672106,1,1,1
614390,672106,1,1,1
126187,672106,1,1,1
672106,708766,1,1,1
46158,672106,1,1,1
672106,832329,1,1,1
137780,672106,1,1,1
305886,672106,1,1,1
339301,672106,1,1,1
332635,672106,1,1,1
213301,672106,1,1,1
672106,946865,1,1,1
44949,672106,1,1,1
10851,672106,1,1,1
223631,672106,1,1,1
330216,672106,1,1,1
88047,672106,1,1,1
530882,672106,1,1,1
300397,672106,1,1,1
168607,672106,1,1,1
672106,820905,1,1,1
228925,672106,1,1,1
672106,916271,1,1,1
672106,896701,1,1,1
47337,672106,1,1,1
668660,672106,1,1,1
672106,949221,1,1,1
672106,840277,1,1,1
292999,672106,1,1,1
672106,751335,1,1,1
161844,672106,1,1,1
470160,672106,1,1,1
92552,672106,1,1,1
672106,793635,1,1,1
370982,672106,1,1,1
672106,746544,1,1,1
93208,672106,1,1,1
672106,777609,1,1,1
302513,672106,1,1,1
672106,689689,1,1,1
272875,672106,1,1,1
303331,672106,1,1,1
672106,896284,1,1,1
130757,672106,1,1,1
184741,672106,1,1,1
567313,672106,1,1,1
672106,709584,1,1,1
79355,672106,1,1,1
672106,813913,1,1,1
210587,672106,1,1,1
3422759,16540473,1,1,1
3422759,3597316,1,1,1
266990,3422759,1,1,1
3422759,19849797,1,1,1
3422759,4385640,1,1,1
3422759,23069799,1,1,1
3422759,18741084,1,1,1
3422759,17097179,1,1,1
3419825,3422759,1,1,1
3422759,20085210,1,1,1
8070379,19205402,1,1,1
21291602,22207779,1,1,1
1699613,22207779,1,1,1
13292288,22207779,1,1,1
16397911,22207779,1,1,1
16474825,22985809,1,1,1
2461169,12614306,1,1,1
2461169,8793826,1,1,1
2461169,18623183,1,1,1
2461169,18269745,1,1,1
2461169,7760801,1,1,1
2461169,12678589,1,1,1
2461169,21870537,1,1,1
2461169,4623013,1,1,1
2461169,11548511,1,1,1
831650,2461169,1,1,1
2461169,17456566,1,1,1
2461169,3768629,1,1,1
2461169,19142737,1,1,1
2461169,6814855,1,1,1
2461169,19584878,1,1,1
2461169,13028547,1,1,1
2461169,11319480,1,1,1
2461169,16466520,1,1,1
2461169,16388708,1,1,1
2461169,16224018,1,1,1
2461169,14183084,1,1,1
367771,2461169,1,1,1
2461169,2711645,1,1,1
2461169,12172485,1,1,1
2461169,14317426,1,1,1
1458629,2461169,1,1,1
2461169,15571542,1,1,1
250596,2461169,1,1,1
2461169,10287987,1,1,1
2461169,6244937,1,1,1
2461169,6061403,1,1,1
1421558,2461169,1,1,1
2461169,13902981,1,1,1
2461169,8612648,1,1,1
2461169,22246375,1,1,1
2461169,13783899,1,1,1
2461169,7132186,1,1,1
2461169,9693857,1,1,1
2461169,18731110,1,1,1
1966263,2461169,1,1,1
2461169,8778962,1,1,1
411631,2461169,1,1,1
2461169,19912848,1,1,1
2461169,21488869,1,1,1
2461169,2532322,1,1,1
2461169,16351776,1,1,1
2461169,4518934,1,1,1
948487,2461169,1,1,1
2461169,8625347,1,1,1
2461169,4471001,1,1,1
2461169,22993368,1,1,1
2461169,9088423,1,1,1
5157858,9954926,1,1,1
8793826,12614306,1,1,1
12614306,18623183,1,1,1
12614306,18269745,1,1,1
7760801,12614306,1,1,1
12614306,12678589,1,1,1
12614306,21870537,1,1,1
4623013,12614306,1,1,1
11548511,12614306,1,1,1
831650,12614306,1,1,1
12614306,17456566,1,1,1
3768629,12614306,1,1,1
12614306,19142737,1,1,1
6814855,12614306,1,1,1
12614306,19584878,1,1,1
12614306,13028547,1,1,1
11319480,12614306,1,1,1
12614306,16466520,1,1,1
12614306,16388708,1,1,1
12614306,16224018,1,1,1
12614306,14183084,1,1,1
367771,12614306,1,1,1
2711645,12614306,1,1,1
12172485,12614306,1,1,1
12614306,14317426,1,1,1
1458629,12614306,1,1,1
12614306,15571542,1,1,1
250596,12614306,1,1,1
10287987,12614306,1,1,1
6244937,12614306,1,1,1
6061403,12614306,1,1,1
1421558,12614306,1,1,1
12614306,13902981,1,1,1
8612648,12614306,1,1,1
12614306,22246375,1,1,1
12614306,13783899,1,1,1
7132186,12614306,1,1,1
9693857,12614306,1,1,1
12614306,18731110,1,1,1
1966263,12614306,1,1,1
8778962,12614306,1,1,1
411631,12614306,1,1,1
12614306,19912848,1,1,1
12614306,21488869,1,1,1
2532322,12614306,1,1,1
12614306,16351776,1,1,1
4518934,12614306,1,1,1
948487,12614306,1,1,1
8625347,12614306,1,1,1
4471001,12614306,1,1,1
12614306,22993368,1,1,1
9088423,12614306,1,1,1
151885,694747,1,1,1
255765,694747,1,1,1
303078,694747,1,1,1
581756,694747,1,1,1
694747,949327,1,1,1
692680,694747,1,1,1
190292,694747,1,1,1
694747,7225732,1,1,1
417300,694747,1,1,1
291167,694747,1,1,1
150478,335223,1,1,1
150478,606859,1,1,1
150478,755203,1,1,1
150478,792644,1,1,1
78966,150478,1,1,1
33845,150478,1,1,1
150478,567476,1,1,1
150478,638963,1,1,1
150478,810724,1,1,1
150478,850680,1,1,1
150478,839385,1,1,1
150478,288978,1,1,1
150478,586503,1,1,1
150478,934048,1,1,1
116038,150478,1,1,1
150478,804637,1,1,1
150478,346058,1,1,1
150478,534739,1,1,1
150478,413562,1,1,1
150478,810884,1,1,1
150478,536614,1,1,1
150478,822452,1,1,1
150478,601908,1,1,1
150478,811157,1,1,1
150478,536222,1,1,1
150478,814473,1,1,1
150478,950938,1,1,1
150478,896372,1,1,1
40044,150478,1,1,1
150478,662799,1,1,1
150478,597134,1,1,1
150478,854262,1,1,1
150478,649595,1,1,1
150478,801395,1,1,1
150478,665978,1,1,1
150478,621362,1,1,1
150478,189963,1,1,1
150478,258490,1,1,1
150478,653541,1,1,1
150478,624490,1,1,1
150478,636262,1,1,1
150478,397240,1,1,1
150478,908793,1,1,1
150478,841724,1,1,1
150478,241286,1,1,1
150478,414463,1,1,1
150478,614390,1,1,1
126187,150478,1,1,1
150478,708766,1,1,1
46158,150478,1,1,1
150478,832329,1,1,1
137780,150478,1,1,1
150478,305886,1,1,1
150478,339301,1,1,1
150478,332635,1,1,1
150478,213301,1,1,1
150478,946865,1,1,1
44949,150478,1,1,1
10851,150478,1,1,1
150478,223631,1,1,1
150478,330216,1,1,1
88047,150478,1,1,1
150478,530882,1,1,1
150478,300397,1,1,1
150478,168607,1,1,1
150478,820905,1,1,1
150478,228925,1,1,1
150478,916271,1,1,1
150478,896701,1,1,1
47337,150478,1,1,1
150478,668660,1,1,1
150478,949221,1,1,1
150478,840277,1,1,1
150478,292999,1,1,1
150478,751335,1,1,1
150478,161844,1,1,1
150478,470160,1,1,1
92552,150478,1,1,1
150478,793635,1,1,1
150478,370982,1,1,1
150478,746544,1,1,1
93208,150478,1,1,1
150478,777609,1,1,1
150478,302513,1,1,1
150478,689689,1,1,1
150478,272875,1,1,1
150478,303331,1,1,1
150478,896284,1,1,1
130757,150478,1,1,1
150478,184741,1,1,1
150478,567313,1,1,1
150478,709584,1,1,1
79355,150478,1,1,1
150478,813913,1,1,1
150478,210587,1,1,1
3061453,22501706,1,1,1
3061453,8273323,1,1,1
983036,3061453,1,1,1
3061453,3978710,1,1,1
3061453,7019244,1,1,1
3061453,19141603,1,1,1
3061453,8219190,1,1,1
3061453,10695599,1,1,1
2867246,3387990,1,1,1
6150059,8001867,1,1,1
335223,606859,1,1,1
335223,755203,1,1,1
335223,792644,1,1,1
78966,335223,1,1,1
33845,335223,1,1,1
335223,567476,1,1,1
335223,638963,1,1,1
335223,810724,1,1,1
335223,850680,1,1,1
335223,839385,1,1,1
288978,335223,1,1,1
335223,586503,1,1,1
335223,934048,1,1,1
116038,335223,1,1,1
335223,804637,1,1,1
335223,346058,1,1,1
335223,534739,1,1,1
335223,413562,1,1,1
335223,810884,1,1,1
335223,536614,1,1,1
335223,822452,1,1,1
335223,601908,1,1,1
335223,811157,1,1,1
335223,536222,1,1,1
335223,814473,1,1,1
335223,950938,1,1,1
335223,896372,1,1,1
40044,335223,1,1,1
335223,662799,1,1,1
335223,597134,1,1,1
335223,854262,1,1,1
335223,649595,1,1,1
335223,801395,1,1,1
335223,665978,1,1,1
335223,621362,1,1,1
189963,335223,1,1,1
258490,335223,1,1,1
335223,653541,1,1,1
335223,624490,1,1,1
335223,636262,1,1,1
335223,397240,1,1,1
335223,908793,1,1,1
335223,841724,1,1,1
241286,335223,1,1,1
335223,414463,1,1,1
335223,614390,1,1,1
126187,335223,1,1,1
335223,708766,1,1,1
46158,335223,1,1,1
335223,832329,1,1,1
137780,335223,1,1,1
305886,335223,1,1,1
335223,339301,1,1,1
332635,335223,1,1,1
213301,335223,1,1,1
335223,946865,1,1,1
44949,335223,1,1,1
10851,335223,1,1,1
223631,335223,1,1,1
330216,335223,1,1,1
88047,335223,1,1,1
335223,530882,1,1,1
300397,335223,1,1,1
168607,335223,1,1,1
335223,820905,1,1,1
228925,335223,1,1,1
335223,916271,1,1,1
335223,896701,1,1,1
47337,335223,1,1,1
335223,668660,1,1,1
335223,949221,1,1,1
335223,840277,1,1,1
292999,335223,1,1,1
335223,751335,1,1,1
161844,335223,1,1,1
335223,470160,1,1,1
92552,335223,1,1,1
335223,793635,1,1,1
335223,370982,1,1,1
335223,746544,1,1,1
93208,335223,1,1,1
335223,777609,1,1,1
302513,335223,1,1,1
335223,689689,1,1,1
272875,335223,1,1,1
303331,335223,1,1,1
335223,896284,1,1,1
130757,335223,1,1,1
184741,335223,1,1,1
335223,567313,1,1,1
335223,709584,1,1,1
79355,335223,1,1,1
335223,813913,1,1,1
210587,335223,1,1,1
4889303,22207815,1,1,1
606859,755203,1,1,1
606859,792644,1,1,1
78966,606859,1,1,1
33845,606859,1,1,1
567476,606859,1,1,1
606859,638963,1,1,1
606859,810724,1,1,1
606859,850680,1,1,1
606859,839385,1,1,1
288978,606859,1,1,1
586503,606859,1,1,1
606859,934048,1,1,1
116038,606859,1,1,1
606859,804637,1,1,1
346058,606859,1,1,1
534739,606859,1,1,1
413562,606859,1,1,1
606859,810884,1,1,1
536614,606859,1,1,1
606859,822452,1,1,1
601908,606859,1,1,1
606859,811157,1,1,1
536222,606859,1,1,1
606859,814473,1,1,1
606859,950938,1,1,1
606859,896372,1,1,1
40044,606859,1,1,1
606859,662799,1,1,1
597134,606859,1,1,1
606859,854262,1,1,1
606859,649595,1,1,1
606859,801395,1,1,1
606859,665978,1,1,1
606859,621362,1,1,1
189963,606859,1,1,1
258490,606859,1,1,1
606859,653541,1,1,1
606859,624490,1,1,1
606859,636262,1,1,1
397240,606859,1,1,1
606859,908793,1,1,1
606859,841724,1,1,1
241286,606859,1,1,1
414463,606859,1,1,1
606859,614390,1,1,1
126187,606859,1,1,1
606859,708766,1,1,1
46158,606859,1,1,1
606859,832329,1,1,1
137780,606859,1,1,1
305886,606859,1,1,1
339301,606859,1,1,1
332635,606859,1,1,1
213301,606859,1,1,1
606859,946865,1,1,1
44949,606859,1,1,1
10851,606859,1,1,1
223631,606859,1,1,1
330216,606859,1,1,1
88047,606859,1,1,1
530882,606859,1,1,1
300397,606859,1,1,1
168607,606859,1,1,1
606859,820905,1,1,1
228925,606859,1,1,1
606859,916271,1,1,1
606859,896701,1,1,1
47337,606859,1,1,1
606859,668660,1,1,1
606859,949221,1,1,1
606859,840277,1,1,1
292999,606859,1,1,1
606859,751335,1,1,1
161844,606859,1,1,1
470160,606859,1,1,1
92552,606859,1,1,1
606859,793635,1,1,1
370982,606859,1,1,1
606859,746544,1,1,1
93208,606859,1,1,1
606859,777609,1,1,1
302513,606859,1,1,1
606859,689689,1,1,1
272875,606859,1,1,1
303331,606859,1,1,1
606859,896284,1,1,1
130757,606859,1,1,1
184741,606859,1,1,1
567313,606859,1,1,1
606859,709584,1,1,1
79355,606859,1,1,1
606859,813913,1,1,1
210587,606859,1,1,1
153462,647710,1,1,1
153462,555928,1,1,1
30237,153462,1,1,1
153462,386316,1,1,1
2467221,12345227,1,1,1
2467221,19994918,1,1,1
308643,727183,1,1,1
308643,587124,1,1,1
308643,481939,1,1,1
210006,308643,1,1,1
308643,942693,1,1,1
308643,460892,1,1,1
282431,308643,1,1,1
308643,628819,1,1,1
308643,861011,1,1,1
308643,340064,1,1,1
308643,892621,1,1,1
308643,812803,1,1,1
7667,308643,1,1,1
308643,523070,1,1,1
308643,945607,1,1,1
308643,645756,1,1,1
112491,308643,1,1,1
308643,333433,1,1,1
308643,320979,1,1,1
308643,800221,1,1,1
308643,888827,1,1,1
189777,308643,1,1,1
268806,308643,1,1,1
308643,653371,1,1,1
308643,555513,1,1,1
308643,860578,1,1,1
308643,778678,1,1,1
274159,308643,1,1,1
119263,308643,1,1,1
661,308643,1,1,1
308643,679959,1,1,1
308643,775729,1,1,1
308643,823074,1,1,1
131811,308643,1,1,1
308643,492619,1,1,1
181591,308643,1,1,1
308643,310580,1,1,1
308643,621591,1,1,1
204078,308643,1,1,1
100791,308643,1,1,1
235245,308643,1,1,1
81287,308643,1,1,1
308643,764085,1,1,1
308643,643933,1,1,1
308643,689011,1,1,1
308643,952242,1,1,1
308643,482330,1,1,1
308643,709767,1,1,1
308643,473797,1,1,1
62362,308643,1,1,1
308643,569269,1,1,1
308643,364438,1,1,1
308643,736738,1,1,1
238176,308643,1,1,1
308643,480017,1,1,1
308643,608747,1,1,1
9563,308643,1,1,1
308643,680174,1,1,1
257201,308643,1,1,1
308643,601526,1,1,1
308643,941896,1,1,1
308643,820872,1,1,1
308643,859157,1,1,1
146579,308643,1,1,1
308643,935017,1,1,1
308643,310182,1,1,1
280040,308643,1,1,1
308643,604392,1,1,1
308643,420619,1,1,1
308643,922476,1,1,1
308643,838844,1,1,1
308643,778641,1,1,1
308643,441377,1,1,1
137600,308643,1,1,1
308643,649639,1,1,1
308643,737699,1,1,1
120730,308643,1,1,1
91017,308643,1,1,1
308643,704314,1,1,1
149935,308643,1,1,1
38361,308643,1,1,1
308643,682785,1,1,1
308643,849586,1,1,1
308643,433062,1,1,1
308643,413237,1,1,1
120707,308643,1,1,1
308643,543096,1,1,1
272355,308643,1,1,1
308643,615902,1,1,1
253661,308643,1,1,1
47756,308643,1,1,1
308643,520600,1,1,1
161760,308643,1,1,1
308643,431827,1,1,1
308643,756962,1,1,1
308643,765103,1,1,1
308643,536114,1,1,1
145197,308643,1,1,1
44823,308643,1,1,1
308643,860848,1,1,1
276152,322658,1,1,1
322658,372172,1,1,1
322658,494226,1,1,1
587124,727183,1,1,1
481939,727183,1,1,1
210006,727183,1,1,1
727183,942693,1,1,1
460892,727183,1,1,1
282431,727183,1,1,1
628819,727183,1,1,1
727183,861011,1,1,1
340064,727183,1,1,1
727183,892621,1,1,1
727183,812803,1,1,1
7667,727183,1,1,1
523070,727183,1,1,1
727183,945607,1,1,1
645756,727183,1,1,1
112491,727183,1,1,1
333433,727183,1,1,1
320979,727183,1,1,1
727183,800221,1,1,1
727183,888827,1,1,1
189777,727183,1,1,1
268806,727183,1,1,1
653371,727183,1,1,1
555513,727183,1,1,1
727183,860578,1,1,1
727183,778678,1,1,1
274159,727183,1,1,1
119263,727183,1,1,1
661,727183,1,1,1
679959,727183,1,1,1
727183,775729,1,1,1
727183,823074,1,1,1
131811,727183,1,1,1
492619,727183,1,1,1
181591,727183,1,1,1
310580,727183,1,1,1
621591,727183,1,1,1
204078,727183,1,1,1
100791,727183,1,1,1
235245,727183,1,1,1
81287,727183,1,1,1
727183,764085,1,1,1
643933,727183,1,1,1
689011,727183,1,1,1
727183,952242,1,1,1
482330,727183,1,1,1
709767,727183,1,1,1
473797,727183,1,1,1
62362,727183,1,1,1
569269,727183,1,1,1
364438,727183,1,1,1
727183,736738,1,1,1
238176,727183,1,1,1
480017,727183,1,1,1
608747,727183,1,1,1
9563,727183,1,1,1
680174,727183,1,1,1
257201,727183,1,1,1
601526,727183,1,1,1
727183,941896,1,1,1
727183,820872,1,1,1
727183,859157,1,1,1
146579,727183,1,1,1
727183,935017,1,1,1
310182,727183,1,1,1
280040,727183,1,1,1
604392,727183,1,1,1
420619,727183,1,1,1
727183,922476,1,1,1
727183,838844,1,1,1
727183,778641,1,1,1
441377,727183,1,1,1
137600,727183,1,1,1
649639,727183,1,1,1
727183,737699,1,1,1
120730,727183,1,1,1
91017,727183,1,1,1
704314,727183,1,1,1
149935,727183,1,1,1
38361,727183,1,1,1
682785,727183,1,1,1
727183,849586,1,1,1
433062,727183,1,1,1
413237,727183,1,1,1
120707,727183,1,1,1
543096,727183,1,1,1
272355,727183,1,1,1
615902,727183,1,1,1
253661,727183,1,1,1
47756,727183,1,1,1
520600,727183,1,1,1
161760,727183,1,1,1
431827,727183,1,1,1
727183,756962,1,1,1
727183,765103,1,1,1
536114,727183,1,1,1
145197,727183,1,1,1
44823,727183,1,1,1
727183,860848,1,1,1
4623012,8625346,1,1,1
367770,4623012,1,1,1
4623012,14317425,1,1,1
4623012,18269744,1,1,1
2461168,4623012,1,1,1
4623012,8793825,1,1,1
4623012,16351775,1,1,1
4623012,7760800,1,1,1
4623012,16224017,1,1,1
4623012,13783898,1,1,1
4623012,19584877,1,1,1
2711644,4623012,1,1,1
4623012,8778961,1,1,1
4623012,12172484,1,1,1
4623012,15571541,1,1,1
1458628,4623012,1,1,1
411630,4623012,1,1,1
3768628,4623012,1,1,1
831649,4623012,1,1,1
4623012,6814854,1,1,1
4623012,18623182,1,1,1
1421557,4623012,1,1,1
4623012,14183083,1,1,1
4623012,16466519,1,1,1
4623012,22246374,1,1,1
250595,4623012,1,1,1
4623012,7132185,1,1,1
4623012,9693856,1,1,1
948486,4623012,1,1,1
1966262,4623012,1,1,1
4623012,10287986,1,1,1
4623012,18731109,1,1,1
4623012,19142736,1,1,1
4623012,6244936,1,1,1
4623012,13028546,1,1,1
2532321,4623012,1,1,1
4623012,11319479,1,1,1
4623012,16388707,1,1,1
4623012,13902980,1,1,1
4623012,8612647,1,1,1
4518933,4623012,1,1,1
4623012,12678588,1,1,1
4623012,21870536,1,1,1
4623012,11548510,1,1,1
4471000,4623012,1,1,1
4623012,17456565,1,1,1
4623012,19912847,1,1,1
4623012,9088422,1,1,1
4623012,12614305,1,1,1
4623012,22993367,1,1,1
4623012,21488868,1,1,1
4623012,6061402,1,1,1
2362445,3613198,1,1,1
3613198,20654105,1,1,1
3613198,15461843,1,1,1
3613198,12232011,1,1,1
3239010,3613198,1,1,1
3613198,23390255,1,1,1
3613198,20806023,1,1,1
3613198,7237618,1,1,1
3613198,13121131,1,1,1
3613198,20310134,1,1,1
3613198,17984312,1,1,1
3613198,6319887,1,1,1
3613198,14876163,1,1,1
3613198,15831694,1,1,1
3613198,21285620,1,1,1
978946,3613198,1,1,1
3613198,11066056,1,1,1
3613198,12728035,1,1,1
3613198,21457925,1,1,1
3613198,13396233,1,1,1
16458722,17467778,1,1,1
8805649,17467778,1,1,1
9604063,17467778,1,1,1
4193496,17467778,1,1,1
5102753,17467778,1,1,1
983037,17467778,1,1,1
3978711,17467778,1,1,1
7019245,17467778,1,1,1
8793826,18623183,1,1,1
8793826,18269745,1,1,1
7760801,8793826,1,1,1
8793826,12678589,1,1,1
8793826,21870537,1,1,1
4623013,8793826,1,1,1
8793826,11548511,1,1,1
831650,8793826,1,1,1
8793826,17456566,1,1,1
3768629,8793826,1,1,1
8793826,19142737,1,1,1
6814855,8793826,1,1,1
8793826,19584878,1,1,1
8793826,13028547,1,1,1
8793826,11319480,1,1,1
8793826,16466520,1,1,1
8793826,16388708,1,1,1
8793826,16224018,1,1,1
8793826,14183084,1,1,1
367771,8793826,1,1,1
2711645,8793826,1,1,1
8793826,12172485,1,1,1
8793826,14317426,1,1,1
1458629,8793826,1,1,1
8793826,15571542,1,1,1
250596,8793826,1,1,1
8793826,10287987,1,1,1
6244937,8793826,1,1,1
6061403,8793826,1,1,1
1421558,8793826,1,1,1
8793826,13902981,1,1,1
8612648,8793826,1,1,1
8793826,22246375,1,1,1
8793826,13783899,1,1,1
7132186,8793826,1,1,1
8793826,9693857,1,1,1
8793826,18731110,1,1,1
1966263,8793826,1,1,1
8778962,8793826,1,1,1
411631,8793826,1,1,1
8793826,19912848,1,1,1
8793826,21488869,1,1,1
2532322,8793826,1,1,1
8793826,16351776,1,1,1
4518934,8793826,1,1,1
948487,8793826,1,1,1
8625347,8793826,1,1,1
4471001,8793826,1,1,1
8793826,22993368,1,1,1
8793826,9088423,1,1,1
16082064,20987164,1,1,1
18269745,18623183,1,1,1
7760801,18623183,1,1,1
12678589,18623183,1,1,1
18623183,21870537,1,1,1
4623013,18623183,1,1,1
11548511,18623183,1,1,1
831650,18623183,1,1,1
17456566,18623183,1,1,1
3768629,18623183,1,1,1
18623183,19142737,1,1,1
6814855,18623183,1,1,1
18623183,19584878,1,1,1
13028547,18623183,1,1,1
11319480,18623183,1,1,1
16466520,18623183,1,1,1
16388708,18623183,1,1,1
16224018,18623183,1,1,1
14183084,18623183,1,1,1
367771,18623183,1,1,1
2711645,18623183,1,1,1
12172485,18623183,1,1,1
14317426,18623183,1,1,1
1458629,18623183,1,1,1
15571542,18623183,1,1,1
250596,18623183,1,1,1
10287987,18623183,1,1,1
6244937,18623183,1,1,1
6061403,18623183,1,1,1
1421558,18623183,1,1,1
13902981,18623183,1,1,1
8612648,18623183,1,1,1
18623183,22246375,1,1,1
13783899,18623183,1,1,1
7132186,18623183,1,1,1
9693857,18623183,1,1,1
18623183,18731110,1,1,1
1966263,18623183,1,1,1
8778962,18623183,1,1,1
411631,18623183,1,1,1
18623183,19912848,1,1,1
18623183,21488869,1,1,1
2532322,18623183,1,1,1
16351776,18623183,1,1,1
4518934,18623183,1,1,1
948487,18623183,1,1,1
8625347,18623183,1,1,1
4471001,18623183,1,1,1
18623183,22993368,1,1,1
9088423,18623183,1,1,1
481939,587124,1,1,1
210006,587124,1,1,1
587124,942693,1,1,1
460892,587124,1,1,1
282431,587124,1,1,1
587124,628819,1,1,1
587124,861011,1,1,1
340064,587124,1,1,1
587124,892621,1,1,1
587124,812803,1,1,1
7667,587124,1,1,1
523070,587124,1,1,1
587124,945607,1,1,1
587124,645756,1,1,1
112491,587124,1,1,1
333433,587124,1,1,1
320979,587124,1,1,1
587124,800221,1,1,1
587124,888827,1,1,1
189777,587124,1,1,1
268806,587124,1,1,1
587124,653371,1,1,1
555513,587124,1,1,1
587124,860578,1,1,1
587124,778678,1,1,1
274159,587124,1,1,1
119263,587124,1,1,1
661,587124,1,1,1
587124,679959,1,1,1
587124,775729,1,1,1
587124,823074,1,1,1
131811,587124,1,1,1
492619,587124,1,1,1
181591,587124,1,1,1
310580,587124,1,1,1
587124,621591,1,1,1
204078,587124,1,1,1
100791,587124,1,1,1
235245,587124,1,1,1
81287,587124,1,1,1
587124,764085,1,1,1
587124,643933,1,1,1
587124,689011,1,1,1
587124,952242,1,1,1
482330,587124,1,1,1
587124,709767,1,1,1
473797,587124,1,1,1
62362,587124,1,1,1
569269,587124,1,1,1
364438,587124,1,1,1
587124,736738,1,1,1
238176,587124,1,1,1
480017,587124,1,1,1
587124,608747,1,1,1
9563,587124,1,1,1
587124,680174,1,1,1
257201,587124,1,1,1
587124,601526,1,1,1
587124,941896,1,1,1
587124,820872,1,1,1
587124,859157,1,1,1
146579,587124,1,1,1
587124,935017,1,1,1
310182,587124,1,1,1
280040,587124,1,1,1
587124,604392,1,1,1
420619,587124,1,1,1
587124,922476,1,1,1
587124,838844,1,1,1
587124,778641,1,1,1
441377,587124,1,1,1
137600,587124,1,1,1
587124,649639,1,1,1
587124,737699,1,1,1
120730,587124,1,1,1
91017,587124,1,1,1
587124,704314,1,1,1
149935,587124,1,1,1
38361,587124,1,1,1
587124,682785,1,1,1
587124,849586,1,1,1
433062,587124,1,1,1
413237,587124,1,1,1
120707,587124,1,1,1
543096,587124,1,1,1
272355,587124,1,1,1
587124,615902,1,1,1
253661,587124,1,1,1
47756,587124,1,1,1
520600,587124,1,1,1
161760,587124,1,1,1
431827,587124,1,1,1
587124,756962,1,1,1
587124,765103,1,1,1
536114,587124,1,1,1
145197,587124,1,1,1
44823,587124,1,1,1
587124,860848,1,1,1
330896,740874,1,1,1
659316,740874,1,1,1
6031248,23596949,1,1,1
6031248,11993046,1,1,1
2418918,6031248,1,1,1
755203,792644,1,1,1
